"paper","long_cite","short_cite","doi","expt_num","expt_cond","pretty_cond_name","subj","specific_subject_id","sex","agedays","order","exposure_phase","train1","train2","train3","train4","train5","train6","train7","train8","train9","train10","train11","train12","train13","train14","last_train_trial","last_train_looking","expected1","expected2","expected3","unexpected1","unexpected2","unexpected3","num_trials","exp_or_control","equal_per_nov","domain","principle","PI_group","stim_loop","paper_expt_info","data_contains_all_trials"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching10","Brandone & Wellman (2009) Successful Reaching 10mo","61","brandone_2009.1.1_successfulreaching10.61","m",309.9,"unexp","habituation",12.92,10.98,13.63,14.03,18.88,15.92,20.62,23.57,20.05,11.1,NA,NA,NA,NA,"10",11.1,8.22,13.05,5.78,20.08,12.22,7.52,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching10","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching10","Brandone & Wellman (2009) Successful Reaching 10mo","40","brandone_2009.1.1_successfulreaching10.40","m",279.1,"unexp","habituation",10.47,13.62,12.97,13.3,22.97,27.47,16.63,20.05,8.4,21.8,NA,NA,NA,NA,"10",21.8,10.43,4.78,4.45,14.13,7.23,4.17,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching10","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching10","Brandone & Wellman (2009) Successful Reaching 10mo","42","brandone_2009.1.1_successfulreaching10.42","f",309.3,"unexp","habituation",14.53,17.28,16.38,9.6,11.62,33.48,11.95,13.12,18.82,21.18,NA,NA,NA,NA,"10",21.18,9.73,2.57,8.35,12.38,5.3,4.63,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching10","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","2","brandone_2009.1.1_successfulreaching12.2","f",340.9,"exp","habituation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87,7.52,6.36,9.22,4.87,6.83,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","4","brandone_2009.1.1_successfulreaching12.4","f",368.6,"exp","habituation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8.48,1.88,10.97,11.43,2.32,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","49","brandone_2009.1.1_successfulreaching12.49","f",371.1,"unexp","habituation",8.02,4.2,2.98,3.68,2.67,2.3,2.47,NA,NA,NA,NA,NA,NA,NA,"7",2.47,2.38,2.55,5.25,2.62,3.83,2.57,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","3","brandone_2009.1.1_successfulreaching12.3","m",365.6,"unexp","habituation",11,3.62,3.17,2.22,3.78,2.18,NA,NA,NA,NA,NA,NA,NA,NA,"6",2.18,7.6,8.47,2.13,4.27,8.17,11.23,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","8","brandone_2009.1.1_successfulreaching12.8","f",340.9,"exp","habituation",10.12,5.12,3.37,2.27,2.97,3.02,NA,NA,NA,NA,NA,NA,NA,NA,"6",3.02,7.17,1.13,6.4,1.15,17.62,12.63,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","9","brandone_2009.1.1_successfulreaching12.9","m",341.8,"exp","habituation",4.95,8.12,4.6,8.95,3.77,9.07,4.82,5.12,5.15,3.87,NA,NA,NA,NA,"10",3.87,3.28,5.95,2.6,4.22,4.6,5.44,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","15","brandone_2009.1.1_successfulreaching12.15","f",366.8,"unexp","habituation",9.32,6.13,16.13,4.83,4.35,2.23,NA,NA,NA,NA,NA,NA,NA,NA,"6",2.23,2.07,1.15,1.75,1.82,1.88,4.12,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","17","brandone_2009.1.1_successfulreaching12.17","f",341.2,"exp","habituation",8.73,14.68,7.92,10.82,2.47,2.95,4.92,NA,NA,NA,NA,NA,NA,NA,"7",4.92,3.4,2.43,9.12,4.9,11.5,6.25,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","56","brandone_2009.1.1_successfulreaching12.56","f",343.4,"unexp","habituation",10.82,10.77,10.53,8.82,8.6,7.22,12.87,8.47,5.9,4.67,NA,NA,NA,NA,"10",4.67,7.22,3.58,1.62,25.47,10.42,8.77,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","63","brandone_2009.1.1_successfulreaching12.63","m",368.3,"unexp","habituation",2.17,4,5.5,4.88,3.93,15.35,14.27,17.62,14.73,13.78,NA,NA,NA,NA,"10",13.78,8,1.83,2.15,14.28,13.22,10,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","41","brandone_2009.1.1_successfulreaching12.41","f",340.9,"unexp","habituation",12.8,11.73,12,14.43,12.13,2.37,2.8,NA,NA,NA,NA,NA,NA,NA,"7",2.8,5.87,5.27,7.7,12.58,15.37,3.2,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","67","brandone_2009.1.1_successfulreaching12.67","m",371.7,"unexp","habituation",6.2,6.17,12.87,12.53,11.18,11.43,13.78,13.03,14.3,10.72,NA,NA,NA,NA,"10",10.72,10.92,6.45,16.93,16.4,17.62,11.12,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","70","brandone_2009.1.1_successfulreaching12.70","f",368.9,"exp","habituation",8.77,18.97,18,19.08,10.55,8.53,7.65,7.7,2.4,NA,NA,NA,NA,NA,"9",2.4,2.3,1.88,9.27,3.8,10.2,5.9,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","5","brandone_2009.1.1_successfulreaching12.5","m",343.7,"exp","habituation",14.68,16.57,12.68,14.58,8.88,10.82,6.55,10.77,10.77,7.13,NA,NA,NA,NA,"10",7.13,7.45,2.2,7.78,9.07,6.73,2.22,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","64","brandone_2009.1.1_successfulreaching12.64","f",343.1,"unexp","habituation",2.48,12.58,12.88,14.33,20.97,15.37,10.45,9.02,10.32,8.33,NA,NA,NA,NA,"10",8.33,9.55,4.92,7.37,17.56,6.62,10.03,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","12","brandone_2009.1.1_successfulreaching12.12","f",372,"unexp","habituation",11.7,10.73,9.93,8.82,18.33,11.13,16.13,9.1,11.52,11.3,NA,NA,NA,NA,"10",11.3,10.03,8.92,11.32,11.1,11.67,12.28,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","65","brandone_2009.1.1_successfulreaching12.65","m",367.1,"exp","habituation",12.48,13.4,20.52,12.85,10.97,10.83,8.23,8.67,10.7,12.07,NA,NA,NA,NA,"10",12.07,7.9,4.65,3.83,9.88,7.22,4.27,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","71","brandone_2009.1.1_successfulreaching12.71","m",367.7,"exp","habituation",11.72,9.07,17.23,13.28,14.17,12.37,10.45,2.95,15.93,13.65,NA,NA,NA,NA,"10",13.65,9.9,1.42,1.82,10.68,1.72,13.65,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","14","brandone_2009.1.1_successfulreaching12.14","m",366.8,"exp","habituation",13.63,14.73,15.45,14.55,13.28,11.92,11.95,21.85,11.6,10.95,NA,NA,NA,NA,"10",10.95,10.37,13.88,6.4,10.42,10.93,14.87,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","6","brandone_2009.1.1_successfulreaching12.6","m",341.2,"unexp","habituation",24.5,13.17,11.85,10.28,11.73,10.65,9.52,24.43,12.23,13.98,NA,NA,NA,NA,"10",13.98,8.85,13.12,4.5,13.08,8.89,9.53,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","66","brandone_2009.1.1_successfulreaching12.66","f",370.2,"exp","habituation",13.73,15.23,17.03,15.33,16.97,11.52,19.98,17.15,11.57,10.85,NA,NA,NA,NA,"10",10.85,12.68,4.17,1.52,7.4,6.25,6.9,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","10","brandone_2009.1.1_successfulreaching12.10","f",341.2,"exp","habituation",18.88,15.78,26.62,14.37,21.43,12.72,10.78,14,10.35,19.92,NA,NA,NA,NA,"10",19.92,14.7,8.92,10.85,24.1,9.5,16.57,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","18","brandone_2009.1.1_successfulreaching12.18","m",335.8,"unexp","habituation",13.47,17.17,14.62,19.9,17.5,17.42,19.32,15.85,15.78,18.82,NA,NA,NA,NA,"10",18.82,6.43,1.63,10,2.53,10.72,0.92,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_successfulreaching12","Brandone & Wellman (2009) Successful Reaching 12mo","19","brandone_2009.1.1_successfulreaching12.19","m",366.5,"exp","habituation",11.87,17.4,33.37,20.2,15.15,27.42,21.5,20.78,14.97,21.55,NA,NA,NA,NA,"10",21.55,17.6,13.62,12.13,22.93,15.9,6.73,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_successfulreaching12","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_failedreaching8","Brandone & Wellman (2009) Failed Reaching 8mo","815","brandone_2009.1.1_failedreaching8.815","m",241.5,"unexp","habituation",10.4,4.6,4.4,3.8,3.1,14.1,9.2,2.7,3.2,2.8,NA,NA,NA,NA,"10",2.8,3.2,5.4,3.7,6.7,4.8,14.6,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_failedreaching8","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_failedreaching8","Brandone & Wellman (2009) Failed Reaching 8mo","801","brandone_2009.1.1_failedreaching8.801","m",249.6,"exp","habituation",6.3,4.8,5.3,4.4,5.5,10.9,5.2,3.1,3,11,NA,NA,NA,NA,"10",11,9.8,14.8,7.3,11.2,7,8.4,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_failedreaching8","yes"
"brandone_2009","Brandone, A. C., & Wellman, H. M. (2009). You can't always get what you want: Infants understand failed goal-directed actions. Psychological science, 20(1), 85-91.","Brandone & Wellman (2009)","10.1111/j.1467-9280.2008.02246.x","1","1_failedreaching8","Brandone & Wellman (2009) Failed Reaching 8mo","803","brandone_2009.1.1_failedreaching8.803","f",261.8,"unexp","habituation",5.9,11.3,10.4,3.6,8.1,3,5.1,3.3,NA,NA,NA,NA,NA,NA,"8",3.3,8,6.9,3.4,3.9,10,13.7,6,"experimental","no","psychology","goals","wellman","no","brandone_2009.1.1_failedreaching8","yes"
